@type,name,identifier,url,image,startDate,endDate,location/name,location/identifier,location/url,location/address/streetAddress,location/address/addressLocality,location/address/postalCode,location/address/addressCountry/identifier,location/address/addressCountry/name,location/address/x-timezone,location/geo/latitude,location/geo/longitude
Festival,Smalltown Beat,jambase:12822981,https://www.jambase.com/festival/smalltown-beat-2025,https://www.jambase.com/wp-content/uploads/2024/09/smalltown-beat-2025-cape-town-xceed-cc12-1480x832.webp,2025-02-14,2025-02-17,Vadersberg Guest & Adventure Farm,jambase:11514851,https://www.jambase.com/venue/vadersberg-guest-adventure-farm,Vadersberg Guest & Adventure Farm,Napier,7270,,,ZA,Africa/Johannesburg,
Festival,Sauti za Busara,jambase:12823006,https://www.jambase.com/festival/sauti-za-busara-2025,https://www.jambase.com/wp-content/uploads/2024/09/441534683_1012674246967942_7756425682314504573_n-e1726683653329-1480x832.jpg,2025-02-14,2025-02-16,Old Fort of Zanzibar,jambase:3744491,https://www.jambase.com/venue/old-fort-zanzibar,Mizingani Rd,Zanzibar,,,,TZ,Africa/Dar_es_Salaam,
Festival,Cosquin Rock,jambase:13377354,https://www.jambase.com/festival/cosquin-rock-2025,https://www.jambase.com/wp-content/uploads/2022/11/307468414_5705555442842372_190965913497545519_n-e1668346142507-1480x832.jpg,2025-02-15,2025-02-16,Aeroclub Santa María De Punilla,jambase:5026324,https://www.jambase.com/venue/aeroclub-santa-maria-de-punilla,Santa María de Punilla,Cordoba,,,,AR,America/Argentina/Cordoba,
Festival,Laneway Festival Adelaide,jambase:12951666,https://www.jambase.com/festival/laneway-festival-adelaide-2025,https://www.jambase.com/wp-content/uploads/2024/10/laneway-festival-2025-featured-e1728563602880-1480x832.jpg,2025-02-15,2025-02-15,Bonython Park,jambase:670823,https://www.jambase.com/venue/bonython-park,Port Road,Adelaide,5000,AU-SA,South Australia,AU,Australia/Adelaide,
Festival,Don’t Let Daddy Know Poland,jambase:12968928,https://www.jambase.com/festival/dont-let-daddy-know-poland-2025,https://www.jambase.com/wp-content/uploads/2023/09/screenshot-2023-09-28-at-1-36-00-pm-e1695922641646-1480x832.png,2025-02-15,2025-02-15,Ergo Arena,jambase:74060,https://www.jambase.com/venue/ergo-arena,1 plac Dwóch Miast,Gdańsk,80-344,,,PL,Europe/Warsaw,
Festival,Lake Tahoe Winter Reggae Festival,jambase:13342909,https://www.jambase.com/festival/lake-tahoe-winter-reggae-festival-2025,https://www.jambase.com/wp-content/uploads/2024/11/lake-tahoe-winter-reggae-2025-featured-e1732024396756-1480x832.jpg,2025-02-15,2025-02-16,Tahoe Blue Event Center,jambase:10308021,https://www.jambase.com/venue/tahoe-blue-event-center,75 Hwy 50,Stateline,89449,US-NV,Nevada,US,America/Los_Angeles,78
Festival,Skyline LA,jambase:12974836,https://www.jambase.com/festival/skyline-la-2025,https://www.jambase.com/wp-content/uploads/2024/10/skyline-la-2025-featured-e1728993289724-1480x832.jpg,2025-02-15,2025-02-16,Grand Park,jambase:398000,https://www.jambase.com/venue/grand-park,200 N Grand Ave,Los Angeles,90012,US-CA,California,US,America/Los_Angeles,3
Festival,Supremacy Germany,jambase:13313257,https://www.jambase.com/festival/supremacy-germany-2025,https://www.jambase.com/wp-content/uploads/2024/11/supremacy-germany-2025-featured-1480x832.jpg,2025-02-15,2025-02-15,Westfalenhalle,jambase:65156,https://www.jambase.com/venue/westfalenhalle,200 Rheinlanddamm,Dortmund,44139,,,DE,Europe/Berlin,
Festival,Vero Beach Blues Festival,jambase:12989327,https://www.jambase.com/festival/vero-beach-blues-festival-2025,https://www.jambase.com/wp-content/uploads/2024/10/vero-beach-blues-festival-2025-featured-e1729083975845-1480x832.png,2025-02-15,2025-02-16,Indian River County Fairgrounds,jambase:392324,https://www.jambase.com/venue/indian-river-county-fairgrounds,7955 58th Ave,Vero Beach,32967,US-FL,Florida,US,America/New_York,56
Festival,Laneway Festival Perth,jambase:12951646,https://www.jambase.com/festival/laneway-festival-perth-2025,https://www.jambase.com/wp-content/uploads/2024/10/laneway-festival-2025-featured-e1728563602880-1480x832.jpg,2025-02-16,2025-02-16,Wellington Square,jambase:426861,https://www.jambase.com/venue/wellington-square, Wellington Street,Perth,6004,AU-WA,Western Australia,AU,Australia/Perth,
Festival,Flogging Molly’s Salty Dog Cruise,jambase:11529380,https://www.jambase.com/festival/flogging-mollys-salty-dog-cruise-2025,https://www.jambase.com/wp-content/uploads/2024/01/flogging-mollys-salty-dog-cruise-2025-featured-e1705599553996-1480x832.png,2025-02-17,2025-02-22,Port of Miami,jambase:326040,https://www.jambase.com/venue/port-of-miami,1015 N America Way,Miami,33132,US-FL,Florida,US,America/New_York,34
Festival,The Smooth Jazz Cruise 25.2,jambase:11639505,https://www.jambase.com/festival/the-smooth-jazz-cruise-25-2-2025,https://www.jambase.com/wp-content/uploads/2024/02/screenshot-2024-02-07-at-12-34-52pm-e1707327417238-1480x832.png,2025-02-18,2025-02-25,Port of Fort Lauderdale,jambase:8837228,https://www.jambase.com/venue/port-of-fort-lauderdale,1523 NE 26th Ave,Fort Lauderdale,33304,US-FL,Florida,US,America/New_York,34
Festival,Ultimate Disco Cruise,jambase:11151862,https://www.jambase.com/festival/ultimate-disco-cruise-2025,https://www.jambase.com/wp-content/uploads/2019/07/ultimatediscocruise_feature_2019-1480x832.jpg,2025-02-19,2025-02-24,Port of Miami,jambase:326040,https://www.jambase.com/venue/port-of-miami,1015 N America Way,Miami,33132,US-FL,Florida,US,America/New_York,34
Festival,Wintergrass Music Festival,jambase:12445478,https://www.jambase.com/festival/wintergrass-music-festival-2025,https://www.jambase.com/wp-content/uploads/2022/08/wintergrass-2023-featured-new-1480x832.jpg,2025-02-20,2025-02-23,Hyatt Regency Bellevue,jambase:384729,https://www.jambase.com/venue/hyatt-regency-bellevue,900 Bellevue Way NE,Bellevue,98004,US-WA,Washington,US,America/Los_Angeles,12
Festival,Whippersnap Festival,jambase:12900055,https://www.jambase.com/festival/whippersnap-festival-2025,https://www.jambase.com/wp-content/uploads/2024/10/461405622_835237128593376_453746023217834744_n-1480x832.png,2025-02-20,2025-02-22,Florida Sand Music Ranch,jambase:64227,https://www.jambase.com/venue/florida-sand-music-ranch-brooksville-fl-us,85 Myers Rd,Brooksville,34601,US-FL,Florida,US,America/New_York,28
Festival,Innings Festival,jambase:13060925,https://www.jambase.com/festival/innings-festival-2025,https://www.jambase.com/wp-content/uploads/2019/09/inningsfestival2020-1480x832.jpg,2025-02-21,2025-02-22,Tempe Beach Park,jambase:70301,https://www.jambase.com/venue/tempe-beach-park,54 W Rio Salado Pkwy,Tempe,85281,US-AZ,Arizona,US,America/Phoenix,19
Festival,Electric Avenue,jambase:12742703,https://www.jambase.com/festival/electric-avenue-festival-2025,https://www.jambase.com/wp-content/uploads/2021/12/200192255_2945989752355607_6278517750567850229_n-1480x832.png,2025-02-21,2025-02-22,Hagley Park,jambase:6252069,https://www.jambase.com/venue/hagley-park,14 Riccarton Avenue,Christchurch,8011,,,NZ,Pacific/Auckland,
Festival,A State of Trance Rotterdam,jambase:13378520,https://www.jambase.com/festival/a-state-of-trance-rotterdam-2025,https://www.jambase.com/wp-content/uploads/2024/11/state-of-trance-2025-featured-e1732635530269-1480x832.jpg,2025-02-21,2025-02-22,Ahoy Rotterdam,jambase:424719,https://www.jambase.com/venue/ahoy-hall,Ahoyweg 10,Rotterdam,3084 BA,,,NL,Europe/Amsterdam,
Festival,Palm Tree Music Festival Aspen,jambase:12730008,https://www.jambase.com/festival/palm-tree-music-festival-aspen-2025,https://www.jambase.com/wp-content/uploads/2024/08/457060388_18014129279608379_6304107298223569896_n-e1724956426567-1480x832.jpg,2025-02-21,2025-02-22,Rio Grande Park,jambase:374098,https://www.jambase.com/venue/rio-grande-park,310 East Main Street,Aspen,81611,US-CO,Colorado,US,America/Denver,8
Festival,Friendship,jambase:13359585,https://www.jambase.com/festival/friendship-2025,https://www.jambase.com/wp-content/uploads/2020/08/friendship-2021-1480x832.jpg,2025-02-21,2025-02-26,Port of Miami,jambase:326040,https://www.jambase.com/venue/port-of-miami,1015 N America Way,Miami,33132,US-FL,Florida,US,America/New_York,34
Festival,Lighthouse Festival South Festival,jambase:13379185,https://www.jambase.com/festival/lighthouse-festival-south-festival-2025,https://www.jambase.com/wp-content/uploads/2024/01/lighthouse-south-africa-2024-featured-e1706282085784-1480x832.jpg,2025-02-21,2025-02-23,Lighthouse Cape Town,jambase:13379190,https://www.jambase.com/venue/lighthouse-cape-town,95348 Annandale St,Cape Town,8001,,,ZA,Africa/Johannesburg,
Festival,EDC Mexico,jambase:12793688,https://www.jambase.com/festival/edc-mexico-2025,https://www.jambase.com/wp-content/uploads/2024/09/edc-mexico-2025-featured-e1726245739196-1480x832.jpg,2025-02-21,2025-02-23,Autodromo Hermanos Rodriguez,jambase:670148,https://www.jambase.com/venue/autodromo-hermanos-rodriguez,Av. Rio Churubusco S/N Puerta 5 Int.,Mexico City,08400,,,MX,America/Mexico_City,
Festival,Rampage Weekend,jambase:12892125,https://www.jambase.com/festival/rampage-weekend-2025,https://www.jambase.com/wp-content/uploads/2024/10/home-logo-rampage-weekend-e1727894468437-1480x832.png,2025-02-21,2025-02-22,Sportpaleis Antwerpen,jambase:67856,https://www.jambase.com/venue/sportpaleis-antwerpen-antwerp-be,119 Schijnpoortweg,Antwerp,2170,,,BE,Europe/Brussels,
Festival,Outlaw Country Cruise,jambase:11903225,https://www.jambase.com/festival/outlaw-country-cruise-2025,https://www.jambase.com/wp-content/uploads/2024/03/outlaw-country-cruise-2025-featured-e1711385383455-1480x832.png,2025-02-22,2025-02-28,Port of Miami,jambase:326040,https://www.jambase.com/venue/port-of-miami,1015 N America Way,Miami,33132,US-FL,Florida,US,America/New_York,34
Festival,Snowbeat,jambase:13379286,https://www.jambase.com/festival/snowbeat-2025,https://www.jambase.com/wp-content/uploads/2024/11/snowbeat-2025-featured-e1732638546564-1480x832.jpg,2025-02-22,2025-02-22,alpincenter Hamburg-Wittenburg,jambase:9466353,https://www.jambase.com/venue/alpincenter-hamburg-wittenburg,1 Zur Winterwelt,Wittenburg,19243,,,DE,Europe/Berlin,
Festival,Rewind Dubai,jambase:12823217,https://www.jambase.com/festival/rewind-dubai-2025,https://www.jambase.com/wp-content/uploads/2024/09/screenshot-2024-09-18-at-2-38-11pm-e1726684787435-1480x832.png,2025-02-22,2025-02-22,Bla Bla Dubai,jambase:10108018,https://www.jambase.com/venue/bla-bla-dubai,5101 Messer Street The Beach,Dubai,25314,,,AE,Asia/Dubai,
Festival,Seawalk Music Festival,jambase:12791615,https://www.jambase.com/festival/seawalk-music-festival-2025,https://www.jambase.com/wp-content/uploads/2021/06/sewalk-music-festival-2021-new-1480x832.jpg,2025-02-22,2025-02-23,Seawalk Pavilion,jambase:345605,https://www.jambase.com/venue/seawalk-pavilion,75 1st St N,Jacksonville Beach,32250,US-FL,Florida,US,America/New_York,55
Festival,La Route du Rock Winter Collection,jambase:13384203,https://www.jambase.com/festival/la-route-du-rock-winter-collection-2025,https://www.jambase.com/wp-content/uploads/2024/11/la-route-du-rock-2025-featured-e1732899038327-1480x832.png,2025-02-26,2025-03-01,La Nouvelle Vague,jambase:672325,https://www.jambase.com/venue/la-nouvelle-vague,Rue des Acadiens,Saint-Malo,35400,,,FR,Europe/Paris,
Festival,Knotfest Australia Melbourne,jambase:12998945,https://www.jambase.com/festival/knotfest-australia-melbourne-2025,https://www.jambase.com/wp-content/uploads/2024/10/knotfest-austrailia-2025-featured-e1729170559547-1480x832.jpg,2025-02-28,2025-02-28,Flemington Racecourse,jambase:669998,https://www.jambase.com/venue/flemington-racecourse,448 Epsom Rd,Flemington,3031,AU-VIC,Victoria,AU,Australia/Melbourne,
Festival,Extra Innings Festival,jambase:13061318,https://www.jambase.com/festival/extra-innings-festival-2025,https://www.jambase.com/wp-content/uploads/2023/09/screenshot-2023-09-28-at-12-08-24-pm-e1695917374285-1480x832.png,2025-02-28,2025-03-01,Tempe Beach Park,jambase:70301,https://www.jambase.com/venue/tempe-beach-park,54 W Rio Salado Pkwy,Tempe,85281,US-AZ,Arizona,US,America/Phoenix,19
Festival,Cayamo,jambase:11910519,https://www.jambase.com/festival/cayamo-2025,https://www.jambase.com/wp-content/uploads/2021/01/cayamo-2021-featured-1480x832.jpg,2025-02-28,2025-03-07,Port of Miami,jambase:326040,https://www.jambase.com/venue/port-of-miami,1015 N America Way,Miami,33132,US-FL,Florida,US,America/New_York,34
Festival,WinterWonderGrass Steamboat,jambase:12195132,https://www.jambase.com/festival/winterwondergrass-steamboat-2025,https://www.jambase.com/wp-content/uploads/2018/09/wondergrasssteamboat2019-1480x832.jpg,2025-02-28,2025-03-02,Upper Knoll Lot,jambase:9174001,https://www.jambase.com/venue/upper-knoll-lot,2160 Mount Werner Circle,Steamboat Springs,80487,US-CO,Colorado,US,America/Denver,8
Festival,Gardens Music Festival,jambase:12744447,https://www.jambase.com/festival/gardens-music-festival-2025,https://www.jambase.com/wp-content/uploads/2024/09/gardens-music-festival-2024-featured-e1725462703999-1480x832.png,2025-02-28,2025-02-28,Auckland Domain,jambase:9503111,https://www.jambase.com/venue/auckland-domain,20 Park Rd ,Auckland,1023,NZ,New Zealand,Pacific/Auckland,-36.8615,174.7704
Festival,St Kilda Blues Festival,jambase:12965571,https://www.jambase.com/festival/st-kilda-blues-festival-2025,https://www.jambase.com/wp-content/uploads/2024/10/st-kilda-blues-festival-2025-featured-e1728913193808-1480x832.jpg,2025-02-28,2025-03-02,Palais Theatre,jambase:64087,https://www.jambase.com/venue/palais-theatre,12 Lower Esplanade,St Kilda,3182,AU,Australia,Australia/Melbourne,-37.8671,144.9759
Festival,Carvalheira na Ladeira,jambase:13384524,https://www.jambase.com/festival/carvalheira-na-ladeira-2025,https://www.jambase.com/wp-content/uploads/2024/11/carvalheira-na-ladeira-2025-featured-e1732983549332-1480x832.png,2025-03-01,2025-03-04,Parque Memorial Arcoverde,jambase:9869419,https://www.jambase.com/venue/parque-memorial-arcoverde,Avenida Olinda Dom Hélder Câmara,Olinda,,BR,Brazil,America/Recife,-8.0285,-34.8634
Festival,Carnarildy,jambase:13384212,https://www.jambase.com/festival/carnarildy-2025,https://www.jambase.com/wp-content/uploads/2023/02/carna-rildy-2023_edited-1480x832.jpg,2025-03-01,2025-03-04,Cidade das Artes,jambase:10965708,https://www.jambase.com/venue/cidade-das-artes,5300 Avenida das Américas,Rio de Janeiro,22793-080,BR,Brazil,America/Sao_Paulo,-22.9991,-43.3658
Festival,Carnaval na Cidade,jambase:13384508,https://www.jambase.com/festival/carnaval-na-cidade-2025,https://www.jambase.com/wp-content/uploads/2024/11/caraval-na-cidade-2025-featured-e1732983047331-1480x832.png,2025-03-01,2025-03-04,Jockey Club,jambase:671409,https://www.jambase.com/venue/jockey-club-3,1263 Avenida Lineu de Paula Machado,Sao Paulo,05601-000,BR,Brazil,America/Sao_Paulo,-23.5833,-46.6991
Festival,Bloco do Urso,jambase:13006335,https://www.jambase.com/festival/bloco-do-urso-2025,https://www.jambase.com/wp-content/uploads/2023/12/bloco-do-urso-2024-featured-e1701446178523-1480x832.png,2025-03-01,2025-03-04,Cidade do Urso,jambase:9873166,https://www.jambase.com/venue/cidade-do-urso,Cidade do Urso,Santa Rita do Sapucaí,37540-000,BR,Brazil,America/Sao_Paulo,-22.2215,-45.7256
Festival,Gran Reserva Miami,jambase:13289919,https://www.jambase.com/festival/gran-reserva-miami-2025,https://www.jambase.com/wp-content/uploads/2024/11/gran-reserva-2025-featured-e1730986127821-1480x832.jpg,2025-03-01,2025-03-02,Island Gardens Marina,jambase:13289922,https://www.jambase.com/venue/island-gardens-marina,888 Mac Arthur Causeway,Miami,33132,US,United States,America/New_York,25.7842,-80.1779
Festival,Yours & Owls Festival,jambase:13041166,https://www.jambase.com/festival/yours-owls-festival-2025,https://www.jambase.com/wp-content/uploads/2024/10/yours-and-owls-festival-2025-featured-e1729857683772-1480x832.jpg,2025-03-01,2025-03-02,University of Wollongong,jambase:426981,https://www.jambase.com/venue/university-of-wollongong,Northfields Ave,Wollongong,2522,AU,Australia,Australia/Sydney,-34.408,150.8771
Festival,CRSSD Festival (Spring),jambase:13312670,https://www.jambase.com/festival/crssd-festival-spring-2025,https://www.jambase.com/wp-content/uploads/2024/11/crssd-spring-2025-featured-1480x832.jpg,2025-03-01,2025-03-02,Waterfront Park,jambase:340360,https://www.jambase.com/venue/waterfront-park-san-diego-ca-us,1600 Pacific Highway,San Diego,92101,US,United States,America/Los_Angeles,32.7222,-117.1724
Festival,Hello Sunshine Melbourne,jambase:12784024,https://www.jambase.com/festival/hello-sunshine-melbourne-2025,https://www.jambase.com/wp-content/uploads/2024/09/455246740_505883088693098_3025846200616582748_n-1480x832.jpg,2025-03-01,2025-03-01,Caribbean Gardens,jambase:10434302,https://www.jambase.com/venue/caribbean-gardens-2,1280 Ferntree Gully Road,Scoresby,3179,AU,Australia,Australia/Melbourne,-37.8994,145.2249
Festival,Karnaval Festival,jambase:13384231,https://www.jambase.com/festival/karnaval-festival-2025,https://www.jambase.com/wp-content/uploads/2024/11/karnaval-festival-2025-featured-e1732900090194-1480x832.png,2025-03-01,2025-03-02,Brabanthallen,jambase:424520,https://www.jambase.com/venue/brabanthallen,Diezekade 2,Den Bosch,5222 AK,NL,Netherlands,Europe/Amsterdam,51.7009,5.2903
Festival,Hardkaze Festival,jambase:13379329,https://www.jambase.com/festival/hardkaze-festival-2025,https://www.jambase.com/wp-content/uploads/2020/01/6069-card-1480x832.jpg,2025-03-01,2025-03-01,Zenith Sud,jambase:673761,https://www.jambase.com/venue/zenith-sud,2733 Avenue Albert Einstein,Montpellier,34000,FR,France,Europe/Paris,43.6127,3.9309
Festival,Carnaval das Artes,jambase:13384573,https://www.jambase.com/festival/carnaval-das-artes-2025,https://www.jambase.com/wp-content/uploads/2023/02/carnaval-das-artes-2023-featured-1480x832.jpg,2025-03-02,2025-03-03,Marina da Gloria,jambase:427810,https://www.jambase.com/venue/marina-da-gloria,S/N Avenida Infante Dom Henrique,Rio de Janeiro,20021-140,BR,Brazil,America/Sao_Paulo,-22.9303,-43.1731
Festival,Knotfest Australia Brisbane,jambase:12998964,https://www.jambase.com/festival/knotfest-australia-brisbane-2025,https://www.jambase.com/wp-content/uploads/2024/10/knotfest-austrailia-2025-featured-e1729170559547-1480x832.jpg,2025-03-02,2025-03-02,Brisbane Showgrounds,jambase:2835336,https://www.jambase.com/venue/brisbane-showgrounds,600 Gregory Terrace,Brisbane,4006,AU,Australia,Australia/Brisbane,-27.451,153.032
